4650.00 4700.00 1.349887759252807E-05 1.504136629159610E-06
4700.00 4750.00 1.398187862023139E-05 1.188357637135678E-06
4750.00 4800.00 1.307232243141563E-05 1.878927279271894E-06
4800.00 4850.00 1.322234896639871E-05 9.608567871360932E-07
4850.00 4900.00 1.217721256584219E-05 8.710867531031348E-07
4900.00 4950.00 1.124801820575614E-05 6.463878515129735E-07
4950.00 5000.00 1.040640976424691E-05 7.485864813491373E-07
5000.00 5050.00 5.731805355923284E-06 2.079548285345167E-06
5050.00 5100.00 6.807514199421711E-06 1.292068153900939E-06
5100.00 5150.00 8.903015176605445E-06 4.782923709599458E-07
5150.00 5200.00 8.487925532571106E-06 4.130357761127154E-07
5200.00 5250.00 4.575542031399397E-06 1.849358703272882E-06
5250.00 5300.00 6.101932196153771E-06 7.923784897276615E-07
5300.00 5350.00 4.050612172627759E-06 1.788131551258842E-06
5350.00 5400.00 5.795127532271746E-06 6.440814324695504E-07
5400.00 5450.00 5.206136323332872E-06 5.015337557424497E-07
5450.00 5500.00 5.721783987719826E-06 2.357632341960652E-07
5500.00 5550.00 2.865561380695457E-06 1.607626815350203E-06
5550.00 5600.00 4.097833860564081E-06 5.367510769223391E-07
5600.00 5650.00 4.112646107754754E-06 4.028069238233564E-07
5650.00 5700.00 3.429603616691031E-06 6.979146388622296E-07
5700.00 5750.00 3.060281556807727E-06 5.782465473259934E-07
5750.00 5800.00 1.583371906488090E-06 1.304980020042784E-06
5800.00 5850.00 3.378875228171457E-06 1.701531667065895E-07
5850.00 5900.00 2.791356605325215E-06 1.581055534715630E-07
5900.00 5950.00 2.281945027143778E-06 2.242522775985970E-07
5950.00 6000.00 2.185500671830472E-06 3.014704085096057E-07
6000.00 6050.00 2.037286247499245E-06 2.868750670366866E-07
6050.00 6100.00 1.164217500714552E-06 4.613108477867221E-07
6100.00 6150.00 8.016280570966290E-07 5.761189393235598E-07
6150.00 6200.00 1.547134674642778E-06 2.663265506766492E-07
6200.00 6250.00 4.040733247396479E-07 8.948014470431489E-07
6250.00 6300.00 1.462965109139256E-06 1.067563580320896E-07
6300.00 6350.00 1.453843704662569E-06 9.884287428224692E-08
6350.00 6400.00 1.240822296091534E-06 9.066437935543379E-08
6400.00 6450.00 9.599734453716654E-07 1.505025092802504E-07
6450.00 6500.00 8.207784950745561E-07 2.000238161467584E-07
6500.00 6550.00 1.066636589647117E-06 5.307455914946281E-08
6550.00 6600.00 8.512064203425082E-07 8.652734262178730E-08
6600.00 6650.00 8.328484288845829E-07 5.453429120029594E-08
6650.00 6700.00 6.595354155598937E-07 8.627990076331462E-08
6700.00 6750.00 4.707908204158855E-07 1.071475376902037E-07
6750.00 6800.00 6.044679834788542E-07 6.463188155010995E-08
6800.00 6850.00 -1.020076839710767E-07 4.979678326038359E-07
6850.00 6900.00 8.054068095336217E-08 4.260969219528450E-07
6900.00 6950.00 3.222155143508875E-08 3.799375862642805E-07
6950.00 7000.00 1.999688686374016E-07 1.536184876199221E-07
7000.00 7050.00 3.641892035973803E-07 3.917966489175702E-08
7050.00 7100.00 5.579834164408093E-08 1.720198451984015E-07
7100.00 7150.00 1.797512630691930E-07 1.164240416320070E-07
7150.00 7200.00 2.327121836867950E-07 6.703562891687441E-08
7200.00 7250.00 2.868562971874258E-07 1.699635164733651E-08
7250.00 7300.00 2.525681760500563E-07 2.922369656182961E-08
7300.00 7350.00 2.317809855663715E-07 1.675768331706002E-08
7350.00 7400.00 2.028379123934845E-07 1.730732371965430E-08
7400.00 7450.00 1.250771970470783E-07 3.546021511925659E-08
7450.00 7500.00 1.346492315169008E-07 1.998933443214341E-08
7500.00 7550.00 1.073805310898729E-07 2.515135125912335E-08
7550.00 7600.00 1.193265142137684E-07 1.922644306615251E-08
7600.00 7650.00 8.465327932221768E-08 2.122975613315705E-08
7650.00 7700.00 1.163589188683975E-07 1.248585254680492E-08
7700.00 7750.00 1.050680742773578E-07 7.345259006886728E-09
7750.00 7800.00 7.758072867393171E-08 1.012405091340042E-08
7800.00 7850.00 6.742793265770848E-08 1.201139328807864E-08
7850.00 7900.00 4.586310737013395E-08 3.234510182941976E-08
7900.00 7950.00 5.734341324263309E-08 6.103282019439492E-09
7950.00 8000.00 5.278595324457480E-08 6.207587202101618E-09
8000.00 8050.00 5.888165768403085E-08 2.859577595882157E-09
8050.00 8100.00 2.721657377008725E-08 1.425077983855987E-08
8100.00 8150.00 4.433744869543916E-08 2.297365728312686E-09
8150.00 8200.00 3.739958062079847E-08 5.680813230991577E-09
8200.00 8250.00 3.057081047080255E-08 5.471248395391408E-09
8250.00 8300.00 2.277859317268338E-08 5.061482933341906E-09
8300.00 8350.00 2.380409856679537E-08 2.194984446686427E-09
8350.00 8400.00 1.474754212667810E-08 5.170933690490178E-09
8400.00 8450.00 1.879119596601652E-08 3.012024341774391E-09
8450.00 8500.00 1.567661821968399E-08 3.016750594570099E-09
8500.00 8550.00 2.282487121037319E-09 1.490068945662093E-08
8550.00 8600.00 7.667101298954961E-09 5.683913695382524E-09
8600.00 8650.00 1.226969061951385E-08 1.282157806019040E-09
8650.00 8700.00 1.186960153153493E-08 4.185849493415294E-10
8700.00 8750.00 6.989751596787495E-09 2.540328206911410E-09
8750.00 8800.00 7.734769528227349E-09 1.557994330162525E-09
8800.00 8850.00 7.401247527196492E-09 8.436173088023592E-10
8850.00 8900.00 6.705586309882501E-09 5.641918188999195E-10
8900.00 8950.00 -8.252608747515051E-10 6.115430541438803E-09
8950.00 9000.00 4.939843983128312E-09 3.953509207849780E-10
9000.00 9050.00 3.570315036748235E-09 4.528752702176305E-10
9050.00 9100.00 2.766670326058334E-09 8.308764441711729E-10
9100.00 9150.00 2.877363833159894E-09 5.674494057963016E-10
9150.00 9200.00 1.545897390876741E-09 7.720588918925964E-10
9200.00 9250.00 2.657439205906008E-09 1.192751814350460E-10
9250.00 9300.00 1.788965263628227E-09 3.834402860090765E-10
9300.00 9350.00 1.259678192800721E-09 3.222707398349422E-10
9350.00 9400.00 9.782058384770000E-10 3.023367138274833E-10
9400.00 9450.00 6.651225430089644E-10 7.694726887222944E-10
9450.00 9500.00 1.011375858349879E-09 1.486247770790532E-10
9500.00 9550.00 8.353519582170174E-10 8.180718276581497E-11
9550.00 9600.00 7.375769144771514E-10 7.551914330942612E-11
9600.00 9650.00 4.066392677765067E-10 1.466121589118435E-10
9650.00 9700.00 -6.628569794532110E-11 3.200398751656454E-10
9700.00 9750.00 4.181768191637911E-10 8.505759762226696E-11
9750.00 9800.00 2.518065991122252E-10 1.420963845809483E-10
9800.00 9850.00 2.203665416779380E-10 7.512212623360229E-11
9850.00 9900.00 2.818441511712483E-10 3.203642698976434E-11
9900.00 9950.00 2.473673519686754E-10 1.391465292114424E-11
9950.00 10000.00 2.230001182560606E-10 1.670670345447714E-11
10000.00 10050.00 1.708923947158053E-10 9.006605831894311E-12
10050.00 10100.00 1.129955977465296E-10 1.518556511422050E-11
10100.00 10150.00 7.352830804043512E-11 4.648578418571146E-11
10150.00 10200.00 1.215737093736005E-10 4.312324103692988E-11
10200.00 10250.00 6.861623436796144E-11 7.047077618513230E-12
10250.00 10300.00 -9.741923565262135E-11 1.405128133286014E-10
10300.00 10350.00 2.720866935008868E-11 2.518614678237281E-11
10350.00 10400.00 2.115256575196615E-11 1.427936368843444E-11
10400.00 10450.00 2.544865161033851E-11 5.862175117635837E-12
10450.00 10500.00 2.437946203624310E-11 3.846732294754044E-12
10500.00 10550.00 1.950816275146217E-11 1.345095028880552E-12
10550.00 10600.00 9.570617582807453E-12 4.626767264274500E-12
10600.00 10650.00 1.207004049184655E-11 1.051630974104335E-12
10650.00 10700.00 1.541322786702713E-12 6.989281175744875E-12
10700.00 10750.00 6.961767496942851E-12 1.841527390206561E-12
10750.00 10800.00 5.553708997716240E-13 2.744753327901818E-12
10800.00 10850.00 4.154936407131851E-12 1.334079890646887E-12
10850.00 10900.00 3.782909895092014E-12 3.743900110063692E-13
10900.00 10950.00 3.381402062156656E-12 3.085670818928166E-13
10950.00 11000.00 1.532997948033272E-12 6.272293153461528E-13
11000.00 11050.00 1.068775538534489E-12 4.205403222422261E-13
11050.00 11100.00 8.331052710192498E-13 2.544928199250808E-13
11100.00 11150.00 5.682657401110123E-13 1.738122877021235E-13
11150.00 11200.00 -7.480374196637210E-14 7.899463905869180E-13
11200.00 11250.00 3.049824771319954E-13 1.599820947240596E-13
11250.00 11300.00 2.652970101715181E-13 9.018218545101002E-14
11300.00 11350.00 1.409925204464040E-13 1.192486372504364E-13
11350.00 11400.00 8.635130004017292E-14 4.384724281052327E-14
11400.00 11450.00 1.873598280887526E-13 4.125278367268490E-14
11450.00 11500.00 7.087905235823978E-15 5.426767250355840E-14
11500.00 11550.00 1.560441161369800E-14 1.196014396439104E-14
11550.00 11600.00 3.524384200617886E-14 1.058962313274361E-14
11600.00 11650.00 4.393939338907964E-15 1.010966917278471E-14
11650.00 11700.00 -1.463675196614828E-14 4.582449026903162E-14
11700.00 11750.00 6.341073369020325E-15 9.111148444567733E-15
11750.00 11800.00 5.509861339370109E-15 2.468818742830065E-15
11800.00 11850.00 2.058044202699956E-15 5.361570966149849E-15
11850.00 11900.00 3.564770623808095E-15 2.280231084587006E-15
11900.00 11950.00 4.398734948785948E-15 2.270440626935391E-15
11950.00 12000.00 -9.740373041777425E-15 8.252428204996791E-15
12000.00 12050.00 2.105230414784706E-15 1.026834933256681E-15
12050.00 12100.00 2.580798629148675E-16 2.067873542310072E-16
12100.00 12150.00 6.342369274341893E-16 4.493923351963286E-16
12150.00 12200.00 -7.668260441615430E-17 2.447481123391569E-16
12200.00 12250.00 5.022794728523034E-18 1.375306002908441E-16
12250.00 12300.00 -2.974468824614789E-16 3.766108573892245E-16
12300.00 12350.00 4.930852550525114E-17 4.254550730444188E-17
12350.00 12400.00 -1.369425238355365E-18 1.005897778676885E-17
12400.00 12450.00 4.606803283617096E-18 4.429454394523616E-18
12450.00 12500.00 6.206859738808254E-18 2.730920315624896E-18
12500.00 12550.00 1.524837643314106E-18 9.294828400852038E-19
12550.00 12600.00 -2.131531490450404E-19 4.880079844148881E-19
12600.00 12650.00 -5.044595646837719E-20 1.426962107234554E-19
12650.00 12700.00 -2.389205486520632E-21 5.129758495721105E-20
12700.00 12750.00 2.792025832283000E-21 8.839584172491155E-21
12750.00 12800.00 7.493704039106576E-23 9.992793649238013E-22
12800.00 12850.00 8.878815752483289E-24 1.239556775995016E-23
12850.00 12900.00 0.000000000000000E+00 0.000000000000000E+00
12900.00 12950.00 0.000000000000000E+00 0.000000000000000E+00
12950.00 13000.00 0.000000000000000E+00 0.000000000000000E+00
